index,LAUS,FIPS_state,FIPS_county,county_state,year,labor_force,employed,unemployed,unemployment_rate,county,state
1597,CN3000500000000,30.0,5.0,"Blaine County, MT",2003,2747.0,2617.0,130.0,4.7,Blaine , MT
1598,CN3000700000000,30.0,7.0,"Broadwater County, MT",2003,2283.0,2175.0,108.0,4.7,Broadwater , MT
1599,CN3000900000000,30.0,9.0,"Carbon County, MT",2003,5210.0,5006.0,204.0,3.9,Carbon , MT
1600,CN3001100000000,30.0,11.0,"Carter County, MT",2003,669.0,648.0,21.0,3.1,Carter , MT
1601,CN3001300000000,30.0,13.0,"Cascade County, MT",2003,38361.0,36653.0,1708.0,4.5,Cascade , MT
1602,CN3001500000000,30.0,15.0,"Chouteau County, MT",2003,2506.0,2421.0,85.0,3.4,Chouteau , MT
1603,CN3001700000000,30.0,17.0,"Custer County, MT",2003,5692.0,5471.0,221.0,3.9,Custer , MT
1604,CN3001900000000,30.0,19.0,"Daniels County, MT",2003,825.0,788.0,37.0,4.5,Daniels , MT
1605,CN3002100000000,30.0,21.0,"Dawson County, MT",2003,4297.0,4149.0,148.0,3.4,Dawson , MT
1606,CN3002300000000,30.0,23.0,"Deer Lodge County, MT",2003,3872.0,3621.0,251.0,6.5,Deer Lodge , MT
1607,CN3002500000000,30.0,25.0,"Fallon County, MT",2003,1545.0,1497.0,48.0,3.1,Fallon , MT
1608,CN3002700000000,30.0,27.0,"Fergus County, MT",2003,5759.0,5469.0,290.0,5.0,Fergus , MT
1609,CN3002900000000,30.0,29.0,"Flathead County, MT",2003,40571.0,38169.0,2402.0,5.9,Flathead , MT
1610,CN3003100000000,30.0,31.0,"Gallatin County, MT",2003,42904.0,41361.0,1543.0,3.6,Gallatin , MT
1611,CN3003300000000,30.0,33.0,"Garfield County, MT",2003,631.0,609.0,22.0,3.5,Garfield , MT
1612,CN3003500000000,30.0,35.0,"Glacier County, MT",2003,5735.0,5282.0,453.0,7.9,Glacier , MT
1613,CN3003700000000,30.0,37.0,"Golden Valley County, MT",2003,446.0,418.0,28.0,6.3,Golden Valley , MT
1614,CN3003900000000,30.0,39.0,"Granite County, MT",2003,1287.0,1213.0,74.0,5.7,Granite , MT
1615,CN3004100000000,30.0,41.0,"Hill County, MT",2003,7875.0,7533.0,342.0,4.3,Hill , MT
1616,CN3004300000000,30.0,43.0,"Jefferson County, MT",2003,5425.0,5191.0,234.0,4.3,Jefferson , MT
1617,CN3004500000000,30.0,45.0,"Judith Basin County, MT",2003,1091.0,1044.0,47.0,4.3,Judith Basin , MT
1618,CN3004700000000,30.0,47.0,"Lake County, MT",2003,11482.0,10772.0,710.0,6.2,Lake , MT
1619,CN3004900000000,30.0,49.0,"Lewis and Clark County, MT",2003,30888.0,29694.0,1194.0,3.9,Lewis and Clark , MT
1620,CN3005100000000,30.0,51.0,"Liberty County, MT",2003,847.0,812.0,35.0,4.1,Liberty , MT
1621,CN3005300000000,30.0,53.0,"Lincoln County, MT",2003,7693.0,6752.0,941.0,12.2,Lincoln , MT
1622,CN3005500000000,30.0,55.0,"McCone County, MT",2003,993.0,959.0,34.0,3.4,McCone , MT
1623,CN3005700000000,30.0,57.0,"Madison County, MT",2003,3373.0,3212.0,161.0,4.8,Madison , MT
1624,CN3005900000000,30.0,59.0,"Meagher County, MT",2003,914.0,862.0,52.0,5.7,Meagher , MT
1625,CN3006100000000,30.0,61.0,"Mineral County, MT",2003,1888.0,1755.0,133.0,7.0,Mineral , MT
1626,CN3006300000000,30.0,63.0,"Missoula County, MT",2003,56501.0,54184.0,2317.0,4.1,Missoula , MT
1627,CN3006500000000,30.0,65.0,"Musselshell County, MT",2003,2063.0,1937.0,126.0,6.1,Musselshell , MT
1628,CN3006700000000,30.0,67.0,"Park County, MT",2003,8538.0,8123.0,415.0,4.9,Park , MT
1629,CN3006900000000,30.0,69.0,"Petroleum County, MT",2003,204.0,191.0,13.0,6.4,Petroleum , MT
1630,CN3007100000000,30.0,71.0,"Phillips County, MT",2003,2122.0,2026.0,96.0,4.5,Phillips , MT
1631,CN3007300000000,30.0,73.0,"Pondera County, MT",2003,2761.0,2624.0,137.0,5.0,Pondera , MT
1632,CN3007500000000,30.0,75.0,"Powder River County, MT",2003,889.0,852.0,37.0,4.2,Powder River , MT
1633,CN3007700000000,30.0,77.0,"Powell County, MT",2003,2694.0,2530.0,164.0,6.1,Powell , MT
1634,CN3007900000000,30.0,79.0,"Prairie County, MT",2003,539.0,513.0,26.0,4.8,Prairie , MT
1635,CN3008100000000,30.0,81.0,"Ravalli County, MT",2003,17833.0,16792.0,1041.0,5.8,Ravalli , MT
1636,CN3008300000000,30.0,83.0,"Richland County, MT",2003,4652.0,4441.0,211.0,4.5,Richland , MT
1637,CN3008500000000,30.0,85.0,"Roosevelt County, MT",2003,4123.0,3874.0,249.0,6.0,Roosevelt , MT
1638,CN3008700000000,30.0,87.0,"Rosebud County, MT",2003,4307.0,4069.0,238.0,5.5,Rosebud , MT
1639,CN3008900000000,30.0,89.0,"Sanders County, MT",2003,4543.0,4210.0,333.0,7.3,Sanders , MT
1640,CN3009100000000,30.0,91.0,"Sheridan County, MT",2003,1808.0,1732.0,76.0,4.2,Sheridan , MT
1641,CN3009300000000,30.0,93.0,"Silver Bow County, MT",2003,16974.0,16098.0,876.0,5.2,Silver Bow , MT
1642,CN3009500000000,30.0,95.0,"Stillwater County, MT",2003,4334.0,4165.0,169.0,3.9,Stillwater , MT
1643,CN3009700000000,30.0,97.0,"Sweet Grass County, MT",2003,2271.0,2213.0,58.0,2.6,Sweet Grass , MT
1644,CN3009900000000,30.0,99.0,"Teton County, MT",2003,2938.0,2821.0,117.0,4.0,Teton , MT
1645,CN3010100000000,30.0,101.0,"Toole County, MT",2003,2527.0,2437.0,90.0,3.6,Toole , MT
1646,CN3010300000000,30.0,103.0,"Treasure County, MT",2003,432.0,416.0,16.0,3.7,Treasure , MT
1647,CN3010500000000,30.0,105.0,"Valley County, MT",2003,3791.0,3634.0,157.0,4.1,Valley , MT
1648,CN3010700000000,30.0,107.0,"Wheatland County, MT",2003,1016.0,968.0,48.0,4.7,Wheatland , MT
1649,CN3010900000000,30.0,109.0,"Wibaux County, MT",2003,502.0,481.0,21.0,4.2,Wibaux , MT
1650,CN3011100000000,30.0,111.0,"Yellowstone County, MT",2003,75259.0,72484.0,2775.0,3.7,Yellowstone , MT
1651,CN3100100000000,31.0,1.0,"Adams County, NE",2003,16792.0,16106.0,686.0,4.1,Adams , NE
1652,CN3100300000000,31.0,3.0,"Antelope County, NE",2003,3985.0,3854.0,131.0,3.3,Antelope , NE
1653,CN3100500000000,31.0,5.0,"Arthur County, NE",2003,248.0,235.0,13.0,5.2,Arthur , NE
1654,CN3100700000000,31.0,7.0,"Banner County, NE",2003,398.0,388.0,10.0,2.5,Banner , NE
1655,CN3100900000000,31.0,9.0,"Blaine County, NE",2003,296.0,286.0,10.0,3.4,Blaine , NE
1656,CN3101100000000,31.0,11.0,"Boone County, NE",2003,3270.0,3166.0,104.0,3.2,Boone , NE
1657,CN3101300000000,31.0,13.0,"Box Butte County, NE",2003,5659.0,5392.0,267.0,4.7,Box Butte , NE
1658,CN3101500000000,31.0,15.0,"Boyd County, NE",2003,1286.0,1247.0,39.0,3.0,Boyd , NE
1659,CN3101700000000,31.0,17.0,"Brown County, NE",2003,1911.0,1837.0,74.0,3.9,Brown , NE
1660,CN3101900000000,31.0,19.0,"Buffalo County, NE",2003,26425.0,25697.0,728.0,2.8,Buffalo , NE
1661,CN3102100000000,31.0,21.0,"Burt County, NE",2003,4045.0,3839.0,206.0,5.1,Burt , NE
1662,CN3102300000000,31.0,23.0,"Butler County, NE",2003,4690.0,4490.0,200.0,4.3,Butler , NE
1663,CN3102500000000,31.0,25.0,"Cass County, NE",2003,13870.0,13313.0,557.0,4.0,Cass , NE
1664,CN3102700000000,31.0,27.0,"Cedar County, NE",2003,5032.0,4875.0,157.0,3.1,Cedar , NE
1665,CN3102900000000,31.0,29.0,"Chase County, NE",2003,2223.0,2164.0,59.0,2.7,Chase , NE
1666,CN3103100000000,31.0,31.0,"Cherry County, NE",2003,3696.0,3598.0,98.0,2.7,Cherry , NE
1667,CN3103300000000,31.0,33.0,"Cheyenne County, NE",2003,4945.0,4784.0,161.0,3.3,Cheyenne , NE
1668,CN3103500000000,31.0,35.0,"Clay County, NE",2003,3317.0,3192.0,125.0,3.8,Clay , NE
1669,CN3103700000000,31.0,37.0,"Colfax County, NE",2003,6086.0,5899.0,187.0,3.1,Colfax , NE
1670,CN3103900000000,31.0,39.0,"Cuming County, NE",2003,5608.0,5456.0,152.0,2.7,Cuming , NE
1671,CN3104100000000,31.0,41.0,"Custer County, NE",2003,6372.0,6190.0,182.0,2.9,Custer , NE
1672,CN3104300000000,31.0,43.0,"Dakota County, NE",2003,10699.0,10196.0,503.0,4.7,Dakota , NE
1673,CN3104500000000,31.0,45.0,"Dawes County, NE",2003,4741.0,4585.0,156.0,3.3,Dawes , NE
1674,CN3104700000000,31.0,47.0,"Dawson County, NE",2003,12540.0,12024.0,516.0,4.1,Dawson , NE
1675,CN3104900000000,31.0,49.0,"Deuel County, NE",2003,1169.0,1134.0,35.0,3.0,Deuel , NE
1676,CN3105100000000,31.0,51.0,"Dixon County, NE",2003,3143.0,3029.0,114.0,3.6,Dixon , NE
1677,CN3105300000000,31.0,53.0,"Dodge County, NE",2003,19524.0,18600.0,924.0,4.7,Dodge , NE
1678,CN3105500000000,31.0,55.0,"Douglas County, NE",2003,263051.0,251038.0,12013.0,4.6,Douglas , NE
1679,CN3105700000000,31.0,57.0,"Dundy County, NE",2003,1217.0,1178.0,39.0,3.2,Dundy , NE
1680,CN3105900000000,31.0,59.0,"Fillmore County, NE",2003,3450.0,3322.0,128.0,3.7,Fillmore , NE
1681,CN3106100000000,31.0,61.0,"Franklin County, NE",2003,1971.0,1908.0,63.0,3.2,Franklin , NE
1682,CN3106300000000,31.0,63.0,"Frontier County, NE",2003,1814.0,1763.0,51.0,2.8,Frontier , NE
1683,CN3106500000000,31.0,65.0,"Furnas County, NE",2003,2562.0,2476.0,86.0,3.4,Furnas , NE
1684,CN3106700000000,31.0,67.0,"Gage County, NE",2003,12899.0,12353.0,546.0,4.2,Gage , NE
1685,CN3106900000000,31.0,69.0,"Garden County, NE",2003,1154.0,1110.0,44.0,3.8,Garden , NE
1686,CN3107100000000,31.0,71.0,"Garfield County, NE",2003,1060.0,1023.0,37.0,3.5,Garfield , NE
1687,CN3107300000000,31.0,73.0,"Gosper County, NE",2003,1116.0,1079.0,37.0,3.3,Gosper , NE
1688,CN3107500000000,31.0,75.0,"Grant County, NE",2003,434.0,422.0,12.0,2.8,Grant , NE
1689,CN3107700000000,31.0,77.0,"Greeley County, NE",2003,1455.0,1404.0,51.0,3.5,Greeley , NE
1690,CN3107900000000,31.0,79.0,"Hall County, NE",2003,29424.0,28136.0,1288.0,4.4,Hall , NE
1691,CN3108100000000,31.0,81.0,"Hamilton County, NE",2003,5309.0,5113.0,196.0,3.7,Hamilton , NE
1692,CN3108300000000,31.0,83.0,"Harlan County, NE",2003,1891.0,1830.0,61.0,3.2,Harlan , NE
1693,CN3108500000000,31.0,85.0,"Hayes County, NE",2003,574.0,553.0,21.0,3.7,Hayes , NE
1694,CN3108700000000,31.0,87.0,"Hitchcock County, NE",2003,1520.0,1461.0,59.0,3.9,Hitchcock , NE
1695,CN3108900000000,31.0,89.0,"Holt County, NE",2003,6365.0,6169.0,196.0,3.1,Holt , NE
1696,CN3109100000000,31.0,91.0,"Hooker County, NE",2003,418.0,404.0,14.0,3.3,Hooker , NE
1697,CN3109300000000,31.0,93.0,"Howard County, NE",2003,3634.0,3480.0,154.0,4.2,Howard , NE
1698,CN3109500000000,31.0,95.0,"Jefferson County, NE",2003,4274.0,4092.0,182.0,4.3,Jefferson , NE
1699,CN3109700000000,31.0,97.0,"Johnson County, NE",2003,3039.0,2948.0,91.0,3.0,Johnson , NE
1700,CN3109900000000,31.0,99.0,"Kearney County, NE",2003,3891.0,3786.0,105.0,2.7,Kearney , NE
1701,CN3110100000000,31.0,101.0,"Keith County, NE",2003,4989.0,4821.0,168.0,3.4,Keith , NE
1702,CN3110300000000,31.0,103.0,"Keya Paha County, NE",2003,460.0,445.0,15.0,3.3,Keya Paha , NE
1703,CN3110500000000,31.0,105.0,"Kimball County, NE",2003,2121.0,2062.0,59.0,2.8,Kimball , NE
1704,CN3110700000000,31.0,107.0,"Knox County, NE",2003,4975.0,4803.0,172.0,3.5,Knox , NE
1705,CN3110900000000,31.0,109.0,"Lancaster County, NE",2003,153762.0,148183.0,5579.0,3.6,Lancaster , NE
1706,CN3111100000000,31.0,111.0,"Lincoln County, NE",2003,20461.0,19741.0,720.0,3.5,Lincoln , NE
1707,CN3111300000000,31.0,113.0,"Logan County, NE",2003,429.0,417.0,12.0,2.8,Logan , NE
1708,CN3111500000000,31.0,115.0,"Loup County, NE",2003,358.0,344.0,14.0,3.9,Loup , NE
1709,CN3111700000000,31.0,117.0,"McPherson County, NE",2003,306.0,297.0,9.0,2.9,McPherson , NE
1710,CN3111900000000,31.0,119.0,"Madison County, NE",2003,20431.0,19613.0,818.0,4.0,Madison , NE
1711,CN3112100000000,31.0,121.0,"Merrick County, NE",2003,4270.0,4097.0,173.0,4.1,Merrick , NE
1712,CN3112300000000,31.0,123.0,"Morrill County, NE",2003,2833.0,2722.0,111.0,3.9,Morrill , NE
1713,CN3112500000000,31.0,125.0,"Nance County, NE",2003,2092.0,1984.0,108.0,5.2,Nance , NE
1714,CN3112700000000,31.0,127.0,"Nemaha County, NE",2003,3564.0,3412.0,152.0,4.3,Nemaha , NE
1715,CN3112900000000,31.0,129.0,"Nuckolls County, NE",2003,2512.0,2435.0,77.0,3.1,Nuckolls , NE
1716,CN3113100000000,31.0,131.0,"Otoe County, NE",2003,8763.0,8410.0,353.0,4.0,Otoe , NE
1717,CN3113300000000,31.0,133.0,"Pawnee County, NE",2003,1670.0,1602.0,68.0,4.1,Pawnee , NE
1718,CN3113500000000,31.0,135.0,"Perkins County, NE",2003,1664.0,1621.0,43.0,2.6,Perkins , NE
1719,CN3113700000000,31.0,137.0,"Phelps County, NE",2003,5381.0,5217.0,164.0,3.0,Phelps , NE
1720,CN3113900000000,31.0,139.0,"Pierce County, NE",2003,4326.0,4175.0,151.0,3.5,Pierce , NE
1721,CN3114100000000,31.0,141.0,"Platte County, NE",2003,16916.0,16117.0,799.0,4.7,Platte , NE
1722,CN3114300000000,31.0,143.0,"Polk County, NE",2003,3054.0,2945.0,109.0,3.6,Polk , NE
1723,CN3114500000000,31.0,145.0,"Red Willow County, NE",2003,6078.0,5873.0,205.0,3.4,Red Willow , NE
1724,CN3114700000000,31.0,147.0,"Richardson County, NE",2003,4512.0,4256.0,256.0,5.7,Richardson , NE
1725,CN3114900000000,31.0,149.0,"Rock County, NE",2003,1031.0,992.0,39.0,3.8,Rock , NE
1726,CN3115100000000,31.0,151.0,"Saline County, NE",2003,8218.0,7948.0,270.0,3.3,Saline , NE
1727,CN3115300000000,31.0,153.0,"Sarpy County, NE",2003,69654.0,67434.0,2220.0,3.2,Sarpy , NE
1728,CN3115500000000,31.0,155.0,"Saunders County, NE",2003,11032.0,10608.0,424.0,3.8,Saunders , NE
1729,CN3115700000000,31.0,157.0,"Scotts Bluff County, NE",2003,18943.0,18002.0,941.0,5.0,Scotts Bluff , NE
1730,CN3115900000000,31.0,159.0,"Seward County, NE",2003,9191.0,8894.0,297.0,3.2,Seward , NE
1731,CN3116100000000,31.0,161.0,"Sheridan County, NE",2003,3415.0,3326.0,89.0,2.6,Sheridan , NE
1732,CN3116300000000,31.0,163.0,"Sherman County, NE",2003,1855.0,1796.0,59.0,3.2,Sherman , NE
1733,CN3116500000000,31.0,165.0,"Sioux County, NE",2003,800.0,776.0,24.0,3.0,Sioux , NE
1734,CN3116700000000,31.0,167.0,"Stanton County, NE",2003,3754.0,3632.0,122.0,3.2,Stanton , NE
1735,CN3116900000000,31.0,169.0,"Thayer County, NE",2003,3014.0,2920.0,94.0,3.1,Thayer , NE
1736,CN3117100000000,31.0,171.0,"Thomas County, NE",2003,422.0,404.0,18.0,4.3,Thomas , NE
1737,CN3117300000000,31.0,173.0,"Thurston County, NE",2003,2909.0,2692.0,217.0,7.5,Thurston , NE
1738,CN3117500000000,31.0,175.0,"Valley County, NE",2003,2601.0,2513.0,88.0,3.4,Valley , NE
1739,CN3117700000000,31.0,177.0,"Washington County, NE",2003,11110.0,10766.0,344.0,3.1,Washington , NE
1740,CN3117900000000,31.0,179.0,"Wayne County, NE",2003,5475.0,5318.0,157.0,2.9,Wayne , NE
1741,CN3118100000000,31.0,181.0,"Webster County, NE",2003,2046.0,1973.0,73.0,3.6,Webster , NE
1742,CN3118300000000,31.0,183.0,"Wheeler County, NE",2003,499.0,485.0,14.0,2.8,Wheeler , NE
1743,CN3118500000000,31.0,185.0,"York County, NE",2003,7883.0,7622.0,261.0,3.3,York , NE
1744,CN3200100000000,32.0,1.0,"Churchill County, NV",2003,12163.0,11606.0,557.0,4.6,Churchill , NV
1745,CN3200300000000,32.0,3.0,"Clark County, NV",2003,801220.0,759476.0,41744.0,5.2,Clark , NV
1746,CN3200500000000,32.0,5.0,"Douglas County, NV",2003,22070.0,20993.0,1077.0,4.9,Douglas , NV
1747,CN3200700000000,32.0,7.0,"Elko County, NV",2003,22799.0,21780.0,1019.0,4.5,Elko , NV
1748,CN3200900000000,32.0,9.0,"Esmeralda County, NV",2003,468.0,448.0,20.0,4.3,Esmeralda , NV
1749,CN3201100000000,32.0,11.0,"Eureka County, NV",2003,705.0,667.0,38.0,5.4,Eureka , NV
1750,CN3201300000000,32.0,13.0,"Humboldt County, NV",2003,7406.0,7047.0,359.0,4.8,Humboldt , NV
1751,CN3201500000000,32.0,15.0,"Lander County, NV",2003,2456.0,2330.0,126.0,5.1,Lander , NV
1752,CN3201700000000,32.0,17.0,"Lincoln County, NV",2003,1595.0,1512.0,83.0,5.2,Lincoln , NV
1753,CN3201900000000,32.0,19.0,"Lyon County, NV",2003,19946.0,18851.0,1095.0,5.5,Lyon , NV
1754,CN3202100000000,32.0,21.0,"Mineral County, NV",2003,2138.0,2016.0,122.0,5.7,Mineral , NV
1755,CN3202300000000,32.0,23.0,"Nye County, NV",2003,14967.0,13879.0,1088.0,7.3,Nye , NV
1756,CN3202700000000,32.0,27.0,"Pershing County, NV",2003,2529.0,2404.0,125.0,4.9,Pershing , NV
1757,CN3202900000000,32.0,29.0,"Storey County, NV",2003,1991.0,1924.0,67.0,3.4,Storey , NV
1758,CN3203100000000,32.0,31.0,"Washoe County, NV",2003,203657.0,194591.0,9066.0,4.5,Washoe , NV
1759,CN3203300000000,32.0,33.0,"White Pine County, NV",2003,3691.0,3545.0,146.0,4.0,White Pine , NV
1760,CN3251000000000,32.0,510.0,"Carson City, NV",2003,27242.0,25721.0,1521.0,5.6,Carson City, NV
1761,CN3300100000000,33.0,1.0,"Belknap County, NH",2003,31544.0,30323.0,1221.0,3.9,Belknap , NH
1762,CN3300300000000,33.0,3.0,"Carroll County, NH",2003,24407.0,23544.0,863.0,3.5,Carroll , NH
1763,CN3300500000000,33.0,5.0,"Cheshire County, NH",2003,40090.0,38673.0,1417.0,3.5,Cheshire , NH
1764,CN3300700000000,33.0,7.0,"Coos County, NH",2003,16511.0,15656.0,855.0,5.2,Coos , NH
1765,CN3300900000000,33.0,9.0,"Grafton County, NH",2003,45671.0,44295.0,1376.0,3.0,Grafton , NH
1766,CN3301100000000,33.0,11.0,"Hillsborough County, NH",2003,219658.0,209646.0,10012.0,4.6,Hillsborough , NH
1767,CN3301300000000,33.0,13.0,"Merrimack County, NH",2003,77336.0,74603.0,2733.0,3.5,Merrimack , NH
1768,CN3301500000000,33.0,15.0,"Rockingham County, NH",2003,166414.0,157694.0,8720.0,5.2,Rockingham , NH
1769,CN3301700000000,33.0,17.0,"Strafford County, NH",2003,64896.0,62327.0,2569.0,4.0,Strafford , NH
1770,CN3301900000000,33.0,19.0,"Sullivan County, NH",2003,20994.0,20269.0,725.0,3.5,Sullivan , NH
1771,CN3400100000000,34.0,1.0,"Atlantic County, NJ",2003,132292.0,124072.0,8220.0,6.2,Atlantic , NJ
1772,CN3400300000000,34.0,3.0,"Bergen County, NJ",2003,463347.0,439897.0,23450.0,5.1,Bergen , NJ
1773,CN3400500000000,34.0,5.0,"Burlington County, NJ",2003,230703.0,219602.0,11101.0,4.8,Burlington , NJ
1774,CN3400700000000,34.0,7.0,"Camden County, NJ",2003,256605.0,241129.0,15476.0,6.0,Camden , NJ
1775,CN3400900000000,34.0,9.0,"Cape May County, NJ",2003,55722.0,51250.0,4472.0,8.0,Cape May , NJ
1776,CN3401100000000,34.0,11.0,"Cumberland County, NJ",2003,66586.0,61344.0,5242.0,7.9,Cumberland , NJ
1777,CN3401300000000,34.0,13.0,"Essex County, NJ",2003,367727.0,341078.0,26649.0,7.2,Essex , NJ
1778,CN3401500000000,34.0,15.0,"Gloucester County, NJ",2003,140946.0,133355.0,7591.0,5.4,Gloucester , NJ
1779,CN3401700000000,34.0,17.0,"Hudson County, NJ",2003,291065.0,269663.0,21402.0,7.4,Hudson , NJ
1780,CN3401900000000,34.0,19.0,"Hunterdon County, NJ",2003,70296.0,67293.0,3003.0,4.3,Hunterdon , NJ
1781,CN3402100000000,34.0,21.0,"Mercer County, NJ",2003,186864.0,177229.0,9635.0,5.2,Mercer , NJ
1782,CN3402300000000,34.0,23.0,"Middlesex County, NJ",2003,409562.0,386982.0,22580.0,5.5,Middlesex , NJ
1783,CN3402500000000,34.0,25.0,"Monmouth County, NJ",2003,322552.0,305095.0,17457.0,5.4,Monmouth , NJ
1784,CN3402700000000,34.0,27.0,"Morris County, NJ",2003,265061.0,252952.0,12109.0,4.6,Morris , NJ
1785,CN3402900000000,34.0,29.0,"Ocean County, NJ",2003,244048.0,229840.0,14208.0,5.8,Ocean , NJ
1786,CN3403100000000,34.0,31.0,"Passaic County, NJ",2003,235805.0,218576.0,17229.0,7.3,Passaic , NJ
1787,CN3403300000000,34.0,33.0,"Salem County, NJ",2003,30307.0,28490.0,1817.0,6.0,Salem , NJ
1788,CN3403500000000,34.0,35.0,"Somerset County, NJ",2003,170535.0,162699.0,7836.0,4.6,Somerset , NJ
1789,CN3403700000000,34.0,37.0,"Sussex County, NJ",2003,82395.0,78133.0,4262.0,5.2,Sussex , NJ
1790,CN3403900000000,34.0,39.0,"Union County, NJ",2003,267073.0,250237.0,16836.0,6.3,Union , NJ
1791,CN3404100000000,34.0,41.0,"Warren County, NJ",2003,57664.0,54772.0,2892.0,5.0,Warren , NJ
1792,CN3500100000000,35.0,1.0,"Bernalillo County, NM",2003,296480.0,280961.0,15519.0,5.2,Bernalillo , NM
1793,CN3500300000000,35.0,3.0,"Catron County, NM",2003,1487.0,1375.0,112.0,7.5,Catron , NM
1794,CN3500500000000,35.0,5.0,"Chaves County, NM",2003,25859.0,23966.0,1893.0,7.3,Chaves , NM
1795,CN3500600000000,35.0,6.0,"Cibola County, NM",2003,11852.0,11114.0,738.0,6.2,Cibola , NM
1796,CN3500700000000,35.0,7.0,"Colfax County, NM",2003,7165.0,6718.0,447.0,6.2,Colfax , NM
1797,CN3500900000000,35.0,9.0,"Curry County, NM",2003,20001.0,19112.0,889.0,4.4,Curry , NM
1798,CN3501100000000,35.0,11.0,"De Baca County, NM",2003,905.0,833.0,72.0,8.0,De Baca , NM
1799,CN3501300000000,35.0,13.0,"Dona Ana County, NM",2003,81929.0,76633.0,5296.0,6.5,Dona Ana , NM
1800,CN3501500000000,35.0,15.0,"Eddy County, NM",2003,24205.0,22767.0,1438.0,5.9,Eddy , NM
1801,CN3501700000000,35.0,17.0,"Grant County, NM",2003,11934.0,10718.0,1216.0,10.2,Grant , NM
1802,CN3501900000000,35.0,19.0,"Guadalupe County, NM",2003,1671.0,1541.0,130.0,7.8,Guadalupe , NM
1803,CN3502100000000,35.0,21.0,"Harding County, NM",2003,437.0,413.0,24.0,5.5,Harding , NM
1804,CN3502300000000,35.0,23.0,"Hidalgo County, NM",2003,2392.0,2270.0,122.0,5.1,Hidalgo , NM
1805,CN3502500000000,35.0,25.0,"Lea County, NM",2003,23972.0,22718.0,1254.0,5.2,Lea , NM
1806,CN3502700000000,35.0,27.0,"Lincoln County, NM",2003,10867.0,10402.0,465.0,4.3,Lincoln , NM
1807,CN3502800000000,35.0,28.0,"Los Alamos County, NM",2003,11331.0,11028.0,303.0,2.7,Los Alamos , NM
1808,CN3502900000000,35.0,29.0,"Luna County, NM",2003,12128.0,10196.0,1932.0,15.9,Luna , NM
1809,CN3503100000000,35.0,31.0,"McKinley County, NM",2003,26445.0,24630.0,1815.0,6.9,McKinley , NM
1810,CN3503300000000,35.0,33.0,"Mora County, NM",2003,2113.0,1886.0,227.0,10.7,Mora , NM
1811,CN3503500000000,35.0,35.0,"Otero County, NM",2003,25474.0,23932.0,1542.0,6.1,Otero , NM
1812,CN3503700000000,35.0,37.0,"Quay County, NM",2003,3973.0,3712.0,261.0,6.6,Quay , NM
1813,CN3503900000000,35.0,39.0,"Rio Arriba County, NM",2003,20270.0,18920.0,1350.0,6.7,Rio Arriba , NM
1814,CN3504100000000,35.0,41.0,"Roosevelt County, NM",2003,9382.0,9010.0,372.0,4.0,Roosevelt , NM
1815,CN3504300000000,35.0,43.0,"Sandoval County, NM",2003,46855.0,44021.0,2834.0,6.0,Sandoval , NM
1816,CN3504500000000,35.0,45.0,"San Juan County, NM",2003,51719.0,48244.0,3475.0,6.7,San Juan , NM
1817,CN3504700000000,35.0,47.0,"San Miguel County, NM",2003,13618.0,12761.0,857.0,6.3,San Miguel , NM
1818,CN3504900000000,35.0,49.0,"Santa Fe County, NM",2003,73907.0,70728.0,3179.0,4.3,Santa Fe , NM
1819,CN3505100000000,35.0,51.0,"Sierra County, NM",2003,5338.0,5043.0,295.0,5.5,Sierra , NM
1820,CN3505300000000,35.0,53.0,"Socorro County, NM",2003,8761.0,8321.0,440.0,5.0,Socorro , NM
1821,CN3505500000000,35.0,55.0,"Taos County, NM",2003,17251.0,15998.0,1253.0,7.3,Taos , NM
1822,CN3505700000000,35.0,57.0,"Torrance County, NM",2003,7490.0,7072.0,418.0,5.6,Torrance , NM
1823,CN3505900000000,35.0,59.0,"Union County, NM",2003,2009.0,1932.0,77.0,3.8,Union , NM
1824,CN3506100000000,35.0,61.0,"Valencia County, NM",2003,30518.0,28696.0,1822.0,6.0,Valencia , NM
1825,CN3600100000000,36.0,1.0,"Albany County, NY",2003,157860.0,151200.0,6660.0,4.2,Albany , NY
1826,CN3600300000000,36.0,3.0,"Allegany County, NY",2003,23399.0,21881.0,1518.0,6.5,Allegany , NY
1827,CN3600500000000,36.0,5.0,"Bronx County, NY",2003,497689.0,444901.0,52788.0,10.6,Bronx , NY
1828,CN3600700000000,36.0,7.0,"Broome County, NY",2003,96722.0,91138.0,5584.0,5.8,Broome , NY
1829,CN3600900000000,36.0,9.0,"Cattaraugus County, NY",2003,42157.0,39725.0,2432.0,5.8,Cattaraugus , NY
1830,CN3601100000000,36.0,11.0,"Cayuga County, NY",2003,41387.0,39221.0,2166.0,5.2,Cayuga , NY
1831,CN3601300000000,36.0,13.0,"Chautauqua County, NY",2003,66735.0,62909.0,3826.0,5.7,Chautauqua , NY
1832,CN3601500000000,36.0,15.0,"Chemung County, NY",2003,41187.0,38550.0,2637.0,6.4,Chemung , NY
1833,CN3601700000000,36.0,17.0,"Chenango County, NY",2003,24219.0,22820.0,1399.0,5.8,Chenango , NY
1834,CN3601900000000,36.0,19.0,"Clinton County, NY",2003,39878.0,37484.0,2394.0,6.0,Clinton , NY
